  0.010  0.25213623E+02 -0.60388216E-03 -0.57002478E-04  0.25214283E+02
  0.021  0.17315770E+02 -0.43763750E+00 -0.44404687E-03  0.17753852E+02
  0.031  0.97905563E+01 -0.47768042E+00 -0.34776557E-03  0.10268584E+02
  0.042  0.26001716E+01 -0.53017122E+00 -0.36208232E-03  0.31307049E+01
  0.052 -0.13257075E+01 -0.59589136E+00 -0.42465049E-03 -0.72939147E+00
  0.062 -0.50997562E+01 -0.67557128E+00 -0.50464239E-03 -0.44236802E+01
  0.073 -0.87380212E+01 -0.77097828E+00 -0.58026451E-03 -0.79664627E+01
  0.083 -0.12254988E+02 -0.88380936E+00 -0.62874551E-03 -0.11370550E+02
  0.094 -0.13221818E+02 -0.99152578E+00 -0.73107406E-03 -0.12229561E+02
  0.104 -0.14187144E+02 -0.11107184E+01 -0.82224051E-03 -0.13075604E+02
  0.115 -0.15151339E+02 -0.12424226E+01 -0.90162782E-03 -0.13908014E+02
  0.125 -0.16114763E+02 -0.13873318E+01 -0.96863507E-03 -0.14726463E+02
  0.135 -0.16291437E+02 -0.15045943E+01 -0.10659704E-02 -0.14785776E+02
  0.146 -0.16496982E+02 -0.16282319E+01 -0.11586425E-02 -0.14867591E+02
  0.156 -0.16728445E+02 -0.17589498E+01 -0.12471365E-02 -0.14968248E+02
  0.167 -0.16983202E+02 -0.18968549E+01 -0.13318796E-02 -0.15085016E+02
  0.177 -0.16996040E+02 -0.19899651E+01 -0.14023343E-02 -0.15004673E+02
  0.188 -0.17035925E+02 -0.20878996E+01 -0.14684882E-02 -0.14946557E+02
  0.198 -0.17100117E+02 -0.21916403E+01 -0.15307898E-02 -0.14906946E+02
  0.208 -0.17186182E+02 -0.23012611E+01 -0.15896324E-02 -0.14883331E+02
  0.219 -0.17108027E+02 -0.23695746E+01 -0.16340300E-02 -0.14736818E+02
  0.229 -0.17053266E+02 -0.24503430E+01 -0.16747753E-02 -0.14601248E+02
  0.240 -0.17019947E+02 -0.25451197E+01 -0.17121827E-02 -0.14473115E+02
  0.250 -0.17006350E+02 -0.26542318E+01 -0.17465237E-02 -0.14350372E+02
  0.260 -0.16987407E+02 -0.27594481E+01 -0.17680762E-02 -0.14226190E+02
  0.271 -0.16986212E+02 -0.28962084E+01 -0.17868940E-02 -0.14088216E+02
  0.281 -0.17002282E+02 -0.30670685E+01 -0.18030486E-02 -0.13933410E+02
  0.292 -0.17035245E+02 -0.32732374E+01 -0.18165900E-02 -0.13760191E+02
  0.302 -0.17120411E+02 -0.35276491E+01 -0.18234602E-02 -0.13590939E+02
  0.312 -0.17221864E+02 -0.38385620E+01 -0.18278126E-02 -0.13381475E+02
  0.323 -0.17340378E+02 -0.42091594E+01 -0.18295197E-02 -0.13129389E+02
  0.333 -0.17476749E+02 -0.46416062E+01 -0.18284535E-02 -0.12833314E+02
  0.344 -0.17602580E+02 -0.51397768E+01 -0.18271319E-02 -0.12460976E+02
  0.354 -0.17749572E+02 -0.57147783E+01 -0.18225488E-02 -0.12032971E+02
  0.365 -0.17918808E+02 -0.63675137E+01 -0.18145388E-02 -0.11549479E+02
  0.375 -0.18111308E+02 -0.70987989E+01 -0.18029471E-02 -0.11010707E+02
  0.385 -0.17203303E+02 -0.78230748E+01 -0.19625372E-02 -0.93782660E+01
  0.396 -0.16360818E+02 -0.86237479E+01 -0.21028390E-02 -0.77349670E+01
  0.406 -0.15580314E+02 -0.94946440E+01 -0.22221247E-02 -0.60834478E+01
  0.417 -0.14858515E+02 -0.10432155E+02 -0.23189171E-02 -0.44240414E+01
  0.427 -0.11538815E+02 -0.11175097E+02 -0.27192102E-02 -0.36099917E+00
  0.438 -0.83650672E+01 -0.11961060E+02 -0.30084832E-02  0.35990017E+01
  0.448 -0.53243485E+01 -0.12771277E+02 -0.31831669E-02  0.74501116E+01
  0.458 -0.24046843E+01 -0.13593917E+02 -0.32420115E-02  0.11192474E+02
  0.469  0.51118317E+01 -0.13936157E+02 -0.34545047E-02  0.19051444E+02
  0.479  0.12350058E+02 -0.14235410E+02 -0.31597647E+00  0.26901445E+02
  0.490  0.19346222E+02 -0.14449460E+02 -0.45039663E+00  0.34246079E+02
  0.500  0.26130207E+02 -0.14571771E+02 -0.47208551E+00  0.41174063E+02
  0.510  0.37281595E+02 -0.14067343E+02 -0.31319946E+00  0.51662137E+02
  0.521  0.48118998E+02 -0.13431843E+02  0.71501796E-01  0.61479338E+02
  0.531  0.58686448E+02 -0.12596006E+02  0.67817273E+00  0.70604281E+02
  0.542  0.69027701E+02 -0.11486455E+02  0.15289707E+01  0.78985186E+02
  0.552  0.81175089E+02 -0.98930168E+01  0.26043806E+01  0.88463726E+02
  0.562  0.93104443E+02 -0.79414903E+01  0.40003502E+01  0.97045583E+02
  0.573  0.10487171E+03 -0.54602253E+01  0.57871112E+01  0.10454482E+03
  0.583  0.11654318E+03 -0.21966043E+01  0.80554232E+01  0.11068436E+03
  0.594  0.12718099E+03  0.17598954E+01  0.10749808E+02  0.11467128E+03
  0.604  0.13790581E+03  0.70305161E+01  0.14061074E+02  0.11681422E+03
  0.615  0.14875909E+03  0.13302670E+02  0.17532056E+02  0.11792436E+03
  0.625  0.15968632E+03  0.19021151E+02  0.20659613E+02  0.12000556E+03
  0.635  0.17401459E+03  0.24763168E+02  0.23959586E+02  0.12529184E+03
  0.646  0.18828194E+03  0.30707459E+02  0.27469371E+02  0.13010511E+03
  0.656  0.20250566E+03  0.36775092E+02  0.31178751E+02  0.13455182E+03
  0.667  0.21669811E+03  0.42902154E+02  0.35075706E+02  0.13872025E+03
  0.677  0.24560878E+03  0.51289748E+02  0.39886527E+02  0.15443250E+03
  0.688  0.27408856E+03  0.61375527E+02  0.45467417E+02  0.16724562E+03
  0.698  0.30226060E+03  0.72708861E+02  0.51719066E+02  0.17783267E+03
  0.708  0.33021622E+03  0.84922222E+02  0.58556455E+02  0.18673755E+03
  0.719  0.36439073E+03  0.99692881E+02  0.66455293E+02  0.19824256E+03
  0.729  0.39831437E+03  0.11554685E+03  0.74690094E+02  0.20807743E+03
  0.740  0.43205084E+03  0.13221620E+03  0.83085376E+02  0.21674926E+03
  0.750  0.46563954E+03  0.14949375E+03  0.91455532E+02  0.22469026E+03
  0.760  0.47745964E+03  0.16623126E+03  0.98516249E+02  0.21271213E+03
  0.771  0.48987941E+03  0.17996107E+03  0.10440962E+03  0.20550872E+03
  0.781  0.50269689E+03  0.19165389E+03  0.10946147E+03  0.20158153E+03
  0.792  0.51577091E+03  0.20195553E+03  0.11389094E+03  0.19992445E+03
  0.802  0.49993236E+03  0.20943237E+03  0.11615890E+03  0.17434108E+03
  0.812  0.48509775E+03  0.21183260E+03  0.11643909E+03  0.15682606E+03
  0.823  0.47093012E+03  0.21093024E+03  0.11542302E+03  0.14457685E+03
  0.833  0.45720722E+03  0.20786819E+03  0.11356735E+03  0.13577168E+03
  0.844  0.42874840E+03  0.20343175E+03  0.11041496E+03  0.11490169E+03
  0.854  0.40100497E+03  0.19561623E+03  0.10613826E+03  0.99250484E+02
  0.865  0.37375571E+03  0.18563384E+03  0.10122051E+03  0.86901357E+02
  0.875  0.34685784E+03  0.17424814E+03  0.95965721E+02  0.76643980E+02
  0.885  0.31476991E+03  0.16311618E+03  0.90393731E+02  0.61259993E+02
  0.896  0.28310929E+03  0.15029188E+03  0.84495373E+02  0.48322041E+02
  0.906  0.25176764E+03  0.13639050E+03  0.78489379E+02  0.36887758E+02
  0.917  0.22067566E+03  0.12181306E+03  0.72506815E+02  0.26355781E+02
  0.927  0.18993178E+03  0.10842242E+03  0.66708778E+02  0.14800584E+02
  0.938  0.15941527E+03  0.94478855E+02  0.60987471E+02  0.39489398E+01
  0.948  0.12909082E+03  0.80235404E+02  0.55395421E+02 -0.65400042E+01
  0.958  0.98937760E+02  0.65888823E+02  0.49954381E+02 -0.16905444E+02
  0.969  0.76464913E+02  0.53662441E+02  0.45019448E+02 -0.22216975E+02
  0.979  0.53955087E+02  0.42065580E+02  0.40394356E+02 -0.28504849E+02
  0.990  0.31449610E+02  0.31009718E+02  0.35997880E+02 -0.35557987E+02
  1.000  0.89808830E+01  0.20493605E+02  0.31755964E+02 -0.43268686E+02
  1.010 -0.16888846E+01  0.12524825E+02  0.28135527E+02 -0.42349236E+02
  1.021 -0.12620572E+02  0.58291180E+01  0.24860463E+02 -0.43310154E+02
  1.031 -0.23725235E+02  0.17480874E+00  0.21779634E+02 -0.45679678E+02
  1.042 -0.34933512E+02 -0.44359479E+01  0.18706245E+02 -0.49203809E+02
  1.052 -0.37162706E+02 -0.61228522E+01  0.15173267E+02 -0.46213120E+02
  1.062 -0.39674506E+02 -0.50479503E+01  0.10478765E+02 -0.45105321E+02
  1.073 -0.42370817E+02 -0.47882084E+01  0.80358599E+01 -0.45618469E+02
  1.083 -0.45200211E+02 -0.46388109E+01  0.63581508E+01 -0.46919551E+02
  1.094 -0.44600990E+02 -0.45354946E+01  0.53586380E+01 -0.45424133E+02
  1.104 -0.44214268E+02 -0.45341495E+01  0.46940488E+01 -0.44374168E+02
  1.115 -0.44009099E+02 -0.45835878E+01  0.42191342E+01 -0.43644646E+02
  1.125 -0.43960509E+02 -0.46690168E+01  0.38675513E+01 -0.43159043E+02
  1.135 -0.43356294E+02 -0.47678406E+01  0.36173079E+01 -0.42205761E+02
  1.146 -0.42897350E+02 -0.48950724E+01  0.34383159E+01 -0.41440594E+02
  1.156 -0.42565557E+02 -0.50350198E+01  0.33066966E+01 -0.40837233E+02
  1.167 -0.42345206E+02 -0.51825453E+01  0.32104797E+01 -0.40373140E+02
  1.177 -0.41935893E+02 -0.52982994E+01  0.31060926E+01 -0.39743686E+02
  1.188 -0.41623830E+02 -0.54201569E+01  0.30312687E+01 -0.39234942E+02
  1.198 -0.41396871E+02 -0.55344129E+01  0.29764586E+01 -0.38838917E+02
  1.208 -0.41244173E+02 -0.56346599E+01  0.29370823E+01 -0.38546596E+02
  1.219 -0.40897610E+02 -0.56755995E+01  0.28522550E+01 -0.38074265E+02
  1.229 -0.40618334E+02 -0.57091208E+01  0.27866135E+01 -0.37695826E+02
  1.240 -0.40397285E+02 -0.57180011E+01  0.27329433E+01 -0.37412227E+02
  1.250 -0.40226115E+02 -0.56916197E+01  0.26875609E+01 -0.37222056E+02
  1.260 -0.39988772E+02 -0.56435355E+01  0.25830972E+01 -0.36928334E+02
  1.271 -0.39795585E+02 -0.55810857E+01  0.24915501E+01 -0.36706050E+02
  1.281 -0.39639933E+02 -0.54843608E+01  0.24063270E+01 -0.36561900E+02
  1.292 -0.39515465E+02 -0.53386910E+01  0.23233656E+01 -0.36500140E+02
  1.302 -0.39368969E+02 -0.52932733E+01  0.21901741E+01 -0.36265870E+02
  1.312 -0.39254034E+02 -0.52310433E+01  0.20654259E+01 -0.36088416E+02
  1.323 -0.39165775E+02 -0.51393280E+01  0.19445493E+01 -0.35970996E+02
