  0.010  0.25213642E+02 -0.18024822E-03 -0.18163239E-04  0.25213840E+02
  0.021  0.17328216E+02 -0.14366027E+00 -0.42197836E-03  0.17472298E+02
  0.031  0.98152747E+01 -0.15808432E+00 -0.33774949E-03  0.99736968E+01
  0.042  0.26373530E+01 -0.17692695E+00 -0.35637265E-03  0.28146363E+01
  0.052 -0.12755403E+01 -0.20066380E+00 -0.42105998E-03 -0.10744554E+01
  0.062 -0.50357726E+01 -0.22975278E+00 -0.50242798E-03 -0.48055174E+01
  0.073 -0.86590747E+01 -0.26501695E+00 -0.57941847E-03 -0.83934784E+01
  0.083 -0.12159614E+02 -0.30729562E+00 -0.62958093E-03 -0.11851688E+02
  0.094 -0.13108843E+02 -0.34828673E+00 -0.73402285E-03 -0.12759822E+02
  0.104 -0.14055243E+02 -0.39435514E+00 -0.82790025E-03 -0.13660060E+02
  0.115 -0.14999025E+02 -0.44610506E+00 -0.91043997E-03 -0.14552009E+02
  0.125 -0.15940403E+02 -0.50403342E+00 -0.98088934E-03 -0.15435389E+02
  0.135 -0.16094275E+02 -0.55176579E+00 -0.10818418E-02 -0.15541428E+02
  0.146 -0.16276207E+02 -0.60292235E+00 -0.11784242E-02 -0.15672106E+02
  0.156 -0.16483180E+02 -0.65794565E+00 -0.12710901E-02 -0.15823964E+02
  0.167 -0.16712518E+02 -0.71704479E+00 -0.13602364E-02 -0.15994113E+02
  0.177 -0.16700195E+02 -0.75792424E+00 -0.14347792E-02 -0.15940836E+02
  0.188 -0.16715050E+02 -0.80159674E+00 -0.15050882E-02 -0.15911949E+02
  0.198 -0.16754217E+02 -0.84861599E+00 -0.15716182E-02 -0.15904029E+02
  0.208 -0.16815146E+02 -0.89915601E+00 -0.16347615E-02 -0.15914356E+02
  0.219 -0.16712714E+02 -0.93176067E+00 -0.16831173E-02 -0.15779270E+02
  0.229 -0.16634173E+02 -0.97057712E+00 -0.17278447E-02 -0.15661868E+02
  0.240 -0.16577222E+02 -0.10165389E+01 -0.17693000E-02 -0.15558913E+02
  0.250 -0.16539830E+02 -0.10700696E+01 -0.18077824E-02 -0.15467952E+02
  0.260 -0.16497023E+02 -0.11218599E+01 -0.18334277E-02 -0.15373330E+02
  0.271 -0.16471236E+02 -0.11894815E+01 -0.18565525E-02 -0.15279898E+02
  0.281 -0.16461367E+02 -0.12748501E+01 -0.18772949E-02 -0.15184640E+02
  0.292 -0.16466496E+02 -0.13794288E+01 -0.18957546E-02 -0.15085172E+02
  0.302 -0.16521100E+02 -0.15078975E+01 -0.19079081E-02 -0.15011295E+02
  0.312 -0.16588485E+02 -0.16679292E+01 -0.19180969E-02 -0.14918638E+02
  0.323 -0.16668741E+02 -0.18630943E+01 -0.19262659E-02 -0.14803720E+02
  0.333 -0.16762099E+02 -0.20968712E+01 -0.19323483E-02 -0.14663296E+02
  0.344 -0.16839399E+02 -0.23670372E+01 -0.19388602E-02 -0.14470423E+02
  0.354 -0.16931766E+02 -0.26874891E+01 -0.19430029E-02 -0.14242334E+02
  0.365 -0.17039885E+02 -0.30621236E+01 -0.19446641E-02 -0.13975817E+02
  0.375 -0.17164559E+02 -0.34952355E+01 -0.19437226E-02 -0.13667379E+02
  0.385 -0.16182678E+02 -0.39240592E+01 -0.21288355E-02 -0.12256490E+02
  0.396 -0.15260178E+02 -0.44139785E+01 -0.22975381E-02 -0.10843902E+02
  0.406 -0.14393711E+02 -0.49655837E+01 -0.24482902E-02 -0.94256786E+01
  0.417 -0.13580422E+02 -0.55814376E+01 -0.25797431E-02 -0.79964045E+01
  0.427 -0.10166539E+02 -0.60656674E+01 -0.30569182E-02 -0.40978146E+01
  0.438 -0.68965820E+01 -0.66054337E+01 -0.34271177E-02 -0.28772117E+00
  0.448 -0.37587081E+01 -0.71934049E+01 -0.36866784E-02  0.34383834E+01
  0.458 -0.74232328E+00 -0.78274419E+01 -0.38339959E-02  0.70889526E+01
  0.469  0.68655075E+01 -0.81174467E+01 -0.41963782E-02  0.14987150E+02
  0.479  0.14185845E+02 -0.84342664E+01 -0.35510650E+00  0.22975218E+02
  0.490  0.21253663E+02 -0.87390477E+01 -0.50785321E+00  0.30500564E+02
  0.500  0.28094472E+02 -0.90554854E+01 -0.57354432E+00  0.37723502E+02
  0.510  0.39281847E+02 -0.88935151E+01 -0.50060583E+00  0.48675968E+02
  0.521  0.50128382E+02 -0.87224591E+01 -0.26573835E+00  0.59116580E+02
  0.531  0.60671900E+02 -0.84934121E+01  0.13398603E+00  0.69031326E+02
  0.542  0.70950010E+02 -0.81519353E+01  0.73222156E+00  0.78369724E+02
  0.552  0.82994394E+02 -0.73981303E+01  0.15325545E+01  0.88859970E+02
  0.562  0.94776318E+02 -0.64438215E+01  0.26358472E+01  0.98584292E+02
  0.573  0.10634908E+03 -0.51190493E+01  0.41529587E+01  0.10731517E+03
  0.583  0.11778122E+03 -0.31335861E+01  0.62462782E+01  0.11466853E+03
  0.594  0.12815429E+03 -0.26623029E+00  0.89435193E+01  0.11947700E+03
  0.604  0.13862021E+03  0.42681767E+01  0.12568705E+02  0.12178333E+03
  0.615  0.14931065E+03  0.11276109E+02  0.16914600E+02  0.12111994E+03
  0.625  0.16011590E+03  0.17413705E+02  0.20191163E+02  0.12251103E+03
  0.635  0.17435172E+03  0.23476578E+02  0.23567364E+02  0.12730778E+03
  0.646  0.18854893E+03  0.29671751E+02  0.27125354E+02  0.13175182E+03
  0.656  0.20271935E+03  0.35935345E+02  0.30863392E+02  0.13592062E+03
  0.667  0.21687110E+03  0.42215452E+02  0.34773567E+02  0.13988208E+03
  0.677  0.24575010E+03  0.50719655E+02  0.39580144E+02  0.15545030E+03
  0.688  0.27420463E+03  0.60898308E+02  0.45143984E+02  0.16816234E+03
  0.698  0.30235590E+03  0.72308875E+02  0.51366592E+02  0.17868043E+03
  0.708  0.33029377E+03  0.84589289E+02  0.58163703E+02  0.18754077E+03
  0.719  0.36445233E+03  0.99419666E+02  0.66010182E+02  0.19902248E+03
  0.729  0.39836129E+03  0.11533005E+03  0.74188688E+02  0.20884256E+03
  0.740  0.43208405E+03  0.13205362E+03  0.82526409E+02  0.21750402E+03
  0.750  0.46565988E+03  0.14938338E+03  0.90840852E+02  0.22543565E+03
  0.760  0.47746864E+03  0.16616887E+03  0.97866012E+02  0.21343376E+03
  0.771  0.48987849E+03  0.17994202E+03  0.10372817E+03  0.20620829E+03
  0.781  0.50268725E+03  0.19167315E+03  0.10875216E+03  0.20226194E+03
  0.792  0.51575359E+03  0.20200857E+03  0.11315665E+03  0.20058838E+03
  0.802  0.49990919E+03  0.20951247E+03  0.11542368E+03  0.17497305E+03
  0.812  0.48507049E+03  0.21193205E+03  0.11571195E+03  0.15742650E+03
  0.823  0.47090025E+03  0.21104187E+03  0.11470942E+03  0.14514897E+03
  0.833  0.45717594E+03  0.20798618E+03  0.11287057E+03  0.13631920E+03
  0.844  0.42871733E+03  0.20354986E+03  0.10975138E+03  0.11541609E+03
  0.854  0.40097540E+03  0.19572859E+03  0.10551119E+03  0.99735621E+02
  0.865  0.37372861E+03  0.18573593E+03  0.10063098E+03  0.87361692E+02
  0.875  0.34683390E+03  0.17433692E+03  0.95413543E+02  0.77083437E+02
  0.885  0.31475001E+03  0.16318888E+03  0.89886746E+02  0.61674377E+02
  0.896  0.28309401E+03  0.15034634E+03  0.84032358E+02  0.48715308E+02
  0.906  0.25175734E+03  0.13642558E+03  0.78068451E+02  0.37263304E+02
  0.917  0.22067054E+03  0.12182856E+03  0.72125879E+02  0.26716105E+02
  0.927  0.18993214E+03  0.10841817E+03  0.66370528E+02  0.15143437E+02
  0.938  0.15942124E+03  0.94455311E+02  0.60689146E+02  0.42767851E+01
  0.948  0.12910246E+03  0.80193534E+02  0.55134557E+02 -0.62256280E+01
  0.958  0.98955078E+02  0.65830098E+02  0.49728997E+02 -0.16604017E+02
  0.969  0.76487853E+02  0.53588265E+02  0.44826805E+02 -0.21927217E+02
  0.979  0.53983568E+02  0.41977957E+02  0.40231790E+02 -0.28226179E+02
