  0.010  0.24938756E+02 -0.59958543E-03 -0.52189708E-04  0.24939408E+02
  0.021  0.16876211E+02 -0.43720363E+00 -0.19753774E-01  0.17333168E+02
  0.031  0.92863144E+01 -0.47687190E+00 -0.15389430E-01  0.97785757E+01
  0.042  0.21155925E+01 -0.53175576E+00 -0.25836246E-01  0.26731846E+01
  0.052 -0.17519707E+01 -0.59735830E+00 -0.46615586E-01 -0.11079968E+01
  0.062 -0.54359574E+01 -0.67557245E+00 -0.82159229E-01 -0.46782257E+01
  0.073 -0.89585150E+01 -0.76762264E+00 -0.13490697E+00 -0.80559853E+01
  0.083 -0.12339173E+02 -0.87490007E+00 -0.20058537E+00 -0.11263688E+02
  0.094 -0.13179197E+02 -0.97487665E+00 -0.27176100E+00 -0.11932559E+02
  0.104 -0.14026213E+02 -0.10853630E+01 -0.34358455E+00 -0.12597266E+02
  0.115 -0.14878899E+02 -0.12082991E+01 -0.39963365E+00 -0.13270966E+02
  0.125 -0.15733585E+02 -0.13462413E+01 -0.38951683E+00 -0.13997827E+02
  0.135 -0.15816540E+02 -0.14637952E+01 -0.45779043E+00 -0.13894954E+02
  0.146 -0.15941009E+02 -0.15790385E+01 -0.52757426E+00 -0.13834396E+02
  0.156 -0.16102520E+02 -0.17011401E+01 -0.60063397E+00 -0.13800746E+02
  0.167 -0.16297156E+02 -0.18303156E+01 -0.67719391E+00 -0.13789646E+02
  0.177 -0.16260010E+02 -0.19162855E+01 -0.73973002E+00 -0.13603994E+02
  0.188 -0.16258705E+02 -0.20069140E+01 -0.80367339E+00 -0.13448117E+02
  0.198 -0.16289401E+02 -0.21034393E+01 -0.86956800E+00 -0.13316394E+02
  0.208 -0.16348735E+02 -0.22059332E+01 -0.93770398E+00 -0.13205098E+02
  0.219 -0.16250353E+02 -0.22690339E+01 -0.98875026E+00 -0.12992569E+02
  0.229 -0.16181134E+02 -0.23442052E+01 -0.10424602E+01 -0.12794469E+02
  0.240 -0.16138574E+02 -0.24333366E+01 -0.10996118E+01 -0.12605626E+02
  0.250 -0.16120506E+02 -0.25367720E+01 -0.11605840E+01 -0.12423150E+02
  0.260 -0.16100869E+02 -0.26373381E+01 -0.12113018E+01 -0.12252229E+02
  0.271 -0.16102843E+02 -0.27689240E+01 -0.12694630E+01 -0.12064456E+02
  0.281 -0.16126099E+02 -0.29342732E+01 -0.13357595E+01 -0.11856067E+02
  0.292 -0.16170444E+02 -0.31347099E+01 -0.14104696E+01 -0.11625264E+02
  0.302 -0.16270783E+02 -0.33836408E+01 -0.14867462E+01 -0.11400396E+02
  0.312 -0.16391792E+02 -0.36886256E+01 -0.15747093E+01 -0.11128457E+02
  0.323 -0.16534825E+02 -0.40531782E+01 -0.16745040E+01 -0.10807142E+02
  0.333 -0.16701212E+02 -0.44796600E+01 -0.17860092E+01 -0.10435543E+02
  0.344 -0.16862937E+02 -0.49730328E+01 -0.18996250E+01 -0.99902790E+01
