  0.010  0.89750889E-02 -0.56063186E-08 -0.64407057E-07  0.89751589E-02
  0.021  0.15054410E-01 -0.24125717E-05 -0.51792111E-04  0.15108615E-01
  0.031  0.18407849E-01 -0.43894082E-05 -0.10864416E-03  0.18520883E-01
  0.042  0.19186433E-01 -0.77540062E-05 -0.17258310E-03  0.19366770E-01
  0.052  0.18579325E-01 -0.13843964E-04 -0.24504295E-03  0.18838212E-01
  0.062  0.16653273E-01 -0.24643379E-04 -0.32775571E-03  0.17005672E-01
  0.073  0.13467331E-01 -0.42663175E-04 -0.42265277E-03  0.13932647E-01
  0.083  0.90736875E-02 -0.70644069E-04 -0.53188121E-03  0.96762128E-02
  0.094  0.43876393E-02 -0.10970946E-03 -0.65451695E-03  0.51518657E-02
  0.104 -0.59242811E-03 -0.16136511E-03 -0.79214894E-03  0.36108594E-03
  0.115 -0.58679239E-02 -0.22590972E-03 -0.94658679E-03 -0.46954274E-02
  0.125 -0.11439781E-01 -0.29763268E-03 -0.11199607E-02 -0.10022187E-01
  0.135 -0.17029561E-01 -0.38341809E-03 -0.13094288E-02 -0.15336714E-01
  0.146 -0.22651642E-01 -0.48404878E-03 -0.15152280E-02 -0.20652365E-01
  0.156 -0.28318784E-01 -0.60066745E-03 -0.17385926E-02 -0.25979524E-01
  0.167 -0.34042328E-01 -0.73448662E-03 -0.19808335E-02 -0.31327007E-01
  0.177 -0.39738918E-01 -0.88237219E-03 -0.22357647E-02 -0.36620781E-01
  0.188 -0.45421467E-01 -0.10449650E-02 -0.25042972E-02 -0.41872205E-01
  0.198 -0.51101449E-01 -0.12230434E-02 -0.27875512E-02 -0.47090854E-01
  0.208 -0.56789073E-01 -0.14174573E-02 -0.30867018E-02 -0.52284914E-01
  0.219 -0.62428025E-01 -0.16241554E-02 -0.33958353E-02 -0.57408034E-01
  0.229 -0.68029067E-01 -0.18440966E-02 -0.37170157E-02 -0.62467954E-01
  0.240 -0.73601887E-01 -0.20784593E-02 -0.40526738E-02 -0.67470754E-01
  0.250 -0.79155237E-01 -0.23285242E-02 -0.44053827E-02 -0.72421330E-01
  0.260 -0.84688602E-01 -0.25920841E-02 -0.47747653E-02 -0.77321753E-01
  0.271 -0.90209476E-01 -0.28714289E-02 -0.51661821E-02 -0.82171865E-01
