  0.010  0.25151566E+02 -0.60291190E-03 -0.54834229E-04  0.25152224E+02
  0.021  0.17155357E+02 -0.43689127E+00 -0.37973210E-03  0.17592628E+02
  0.031  0.95185937E+01 -0.47697932E+00 -0.24923591E-03  0.99958222E+01
  0.042  0.22231583E+01 -0.53012519E+00 -0.24331570E-03  0.27535268E+01
  0.052 -0.17921116E+01 -0.59681065E+00 -0.29002229E-03 -0.11950110E+01
  0.062 -0.56322749E+01 -0.67778759E+00 -0.36665435E-03 -0.49541207E+01
  0.073 -0.93071708E+01 -0.77481794E+00 -0.45146410E-03 -0.85319014E+01
  0.083 -0.12826321E+02 -0.88956615E+00 -0.52017926E-03 -0.11936234E+02
  0.094 -0.13763032E+02 -0.99900175E+00 -0.63251495E-03 -0.12763398E+02
  0.104 -0.14667889E+02 -0.11197745E+01 -0.73861406E-03 -0.13547376E+02
  0.115 -0.15543122E+02 -0.12528582E+01 -0.83676392E-03 -0.14289427E+02
  0.125 -0.16390871E+02 -0.13988778E+01 -0.92530783E-03 -0.14991068E+02
  0.135 -0.16428660E+02 -0.15164950E+01 -0.10445374E-02 -0.14911121E+02
  0.146 -0.16475203E+02 -0.16399894E+01 -0.11620985E-02 -0.14834052E+02
  0.156 -0.16530284E+02 -0.17700721E+01 -0.12780269E-02 -0.14758933E+02
  0.167 -0.16593703E+02 -0.19068564E+01 -0.13923550E-02 -0.14685454E+02
  0.177 -0.16402886E+02 -0.19979954E+01 -0.14941048E-02 -0.14403396E+02
  0.188 -0.16229121E+02 -0.20935252E+01 -0.15929122E-02 -0.14134003E+02
  0.198 -0.16071703E+02 -0.21944729E+01 -0.16889143E-02 -0.13875541E+02
  0.208 -0.15929971E+02 -0.23009667E+01 -0.17822353E-02 -0.13627222E+02
  0.219 -0.15619685E+02 -0.23655258E+01 -0.18615713E-02 -0.13252298E+02
  0.229 -0.15330101E+02 -0.24423978E+01 -0.19375196E-02 -0.12885765E+02
  0.240 -0.15060704E+02 -0.25331608E+01 -0.20101915E-02 -0.12525533E+02
  0.250 -0.14811028E+02 -0.26382285E+01 -0.20796824E-02 -0.12170720E+02
  0.260 -0.14276713E+02 -0.27308363E+01 -0.24039001E-02 -0.11543473E+02
  0.271 -0.14056047E+02 -0.28637958E+01 -0.24607389E-02 -0.11189790E+02
  0.281 -0.13854986E+02 -0.30313066E+01 -0.25142004E-02 -0.10821165E+02
  0.292 -0.13674060E+02 -0.32348770E+01 -0.25642035E-02 -0.10436619E+02
  0.302 -0.13549355E+02 -0.34873180E+01 -0.26059176E-02 -0.10059431E+02
  0.312 -0.13445762E+02 -0.37981534E+01 -0.26440425E-02 -0.96449646E+01
  0.323 -0.13364891E+02 -0.41713796E+01 -0.26783161E-02 -0.91908327E+01
  0.333 -0.13308415E+02 -0.46103569E+01 -0.27084694E-02 -0.86953494E+01
  0.344 -0.13248843E+02 -0.51183351E+01 -0.27368829E-02 -0.81277710E+01
  0.354 -0.13218915E+02 -0.57092261E+01 -0.27603674E-02 -0.75069287E+01
  0.365 -0.13220837E+02 -0.63859694E+01 -0.27785813E-02 -0.68320894E+01
  0.375 -0.13256842E+02 -0.71516217E+01 -0.27911822E-02 -0.61024292E+01
  0.385 -0.12206223E+02 -0.79149057E+01 -0.35283290E-02 -0.42877886E+01
  0.396 -0.11238318E+02 -0.87653558E+01 -0.42287027E-02 -0.24687331E+01
  0.406 -0.10352645E+02 -0.96997187E+01 -0.48833933E-02 -0.64804242E+00
  0.417 -0.95487315E+01 -0.10716747E+02 -0.54840334E-02  0.11734993E+01
  0.427 -0.61762465E+01 -0.11531464E+02 -0.74730198E-02  0.53626903E+01
  0.438 -0.29860303E+01 -0.12400972E+02 -0.91114032E-02  0.94240533E+01
  0.448  0.28814895E-01 -0.13309245E+02 -0.10377257E-01  0.13348437E+02
  0.458  0.28751794E+01 -0.14245208E+02 -0.11254177E-01  0.17131642E+02
  0.469  0.10260612E+02 -0.14659771E+02 -0.13077162E-01  0.24933460E+02
  0.479  0.17288262E+02 -0.15033846E+02 -0.53412479E+00  0.32856232E+02
  0.490  0.23988051E+02 -0.15314524E+02 -0.80701775E+00  0.40109592E+02
  0.500  0.30382257E+02 -0.15505192E+02 -0.96181866E+00  0.46849267E+02
  0.510  0.40225595E+02 -0.14760018E+02 -0.99249407E+00  0.55978107E+02
  0.521  0.50505104E+02 -0.14024468E+02 -0.51403862E+00  0.65043611E+02
  0.531  0.60405433E+02 -0.13026509E+02  0.28699246E+00  0.73144950E+02
  0.542  0.69974373E+02 -0.11622488E+02  0.14550312E+01  0.80141830E+02
  0.552  0.81253040E+02 -0.94896549E+01  0.30117637E+01  0.87730931E+02
  0.562  0.92236392E+02 -0.66414591E+01  0.51056807E+01  0.93772170E+02
  0.573  0.10302147E+03 -0.25882504E+01  0.78936510E+01  0.97716071E+02
  0.583  0.11375542E+03  0.35855271E+01  0.11581236E+02  0.98588652E+02
  0.594  0.12363542E+03  0.12778770E+02  0.16177257E+02  0.94679399E+02
  0.604  0.13368639E+03  0.22234786E+02  0.20345377E+02  0.91106223E+02
  0.615  0.14387647E+03  0.31178079E+02  0.24476071E+02  0.88222321E+02
