  0.010  0.29564814E+03  0.97595982E+00
  0.021  0.29578135E+03  0.98389239E+00
  0.031  0.29585571E+03  0.98157239E+00
  0.042  0.29587574E+03  0.98245909E+00
  0.052  0.29586772E+03  0.98460326E+00
  0.062  0.29583202E+03  0.98841188E+00
  0.073  0.29577018E+03  0.99381599E+00
  0.083  0.29568371E+03  0.10000000E+01
  0.094  0.29559042E+03  0.10000000E+01
  0.104  0.29549227E+03  0.10000000E+01
  0.115  0.29538957E+03  0.10000000E+01
  0.125  0.29528259E+03  0.10000000E+01
  0.135  0.29517326E+03  0.10000000E+01
  0.146  0.29506532E+03  0.10000000E+01
  0.156  0.29495869E+03  0.10000000E+01
  0.167  0.29485334E+03  0.10000000E+01
  0.177  0.29474629E+03  0.10000000E+01
  0.188  0.29464221E+03  0.10000000E+01
  0.198  0.29454096E+03  0.10000000E+01
  0.208  0.29444241E+03  0.10000000E+01
  0.219  0.29434413E+03  0.10000000E+01
  0.229  0.29425035E+03  0.10000000E+01
  0.240  0.29416094E+03  0.10000000E+01
  0.250  0.29407577E+03  0.10000000E+01
  0.260  0.29394679E+03  0.10000000E+01
  0.271  0.29387362E+03  0.10000000E+01
  0.281  0.29380611E+03  0.10000000E+01
  0.292  0.29374416E+03  0.10000000E+01
  0.302  0.29369054E+03  0.10000000E+01
  0.312  0.29364370E+03  0.10000000E+01
  0.323  0.29360357E+03  0.10000000E+01
  0.333  0.29357005E+03  0.10000000E+01
  0.344  0.29354679E+03  0.10000000E+01
  0.354  0.29353103E+03  0.10000000E+01
  0.365  0.29352268E+03  0.10000000E+01
  0.375  0.29352162E+03  0.10000000E+01
  0.385  0.29353743E+03  0.10000000E+01
  0.396  0.29356806E+03  0.10000000E+01
  0.406  0.29361288E+03  0.10000000E+01
  0.417  0.29367125E+03  0.10000000E+01
  0.427  0.29375975E+03  0.10000000E+01
  0.438  0.29387713E+03  0.10000000E+01
  0.448  0.29402141E+03  0.10000000E+01
  0.458  0.29419054E+03  0.10000000E+01
  0.469  0.29441123E+03  0.10000000E+01
  0.479  0.29468297E+03  0.10000000E+01
  0.490  0.29500101E+03  0.10000000E+01
  0.500  0.29535896E+03  0.10000000E+01
  0.510  0.29589445E+03  0.98711895E+00
  0.521  0.29635961E+03  0.96490751E+00
  0.531  0.29686504E+03  0.94143655E+00
  0.542  0.29739643E+03  0.91731119E+00
  0.552  0.29796223E+03  0.89302244E+00
  0.562  0.29853064E+03  0.86889774E+00
  0.573  0.29906661E+03  0.84620279E+00
  0.583  0.29952872E+03  0.82718449E+00
  0.594  0.29997325E+03  0.80989234E+00
  0.604  0.30040046E+03  0.79441178E+00
  0.615  0.30081450E+03  0.78002883E+00
  0.625  0.30121758E+03  0.76646680E+00
  0.635  0.30162218E+03  0.75278799E+00
  0.646  0.30202356E+03  0.73954462E+00
  0.656  0.30242108E+03  0.72674134E+00
  0.667  0.30281432E+03  0.71437405E+00
  0.677  0.30321292E+03  0.70127671E+00
  0.688  0.30362195E+03  0.68808081E+00
  0.698  0.30403450E+03  0.67505409E+00
  0.708  0.30444555E+03  0.66237288E+00
  0.719  0.30482494E+03  0.64984930E+00
  0.729  0.30520079E+03  0.63765023E+00
  0.740  0.30556997E+03  0.62585198E+00
  0.750  0.30593053E+03  0.61448504E+00
  0.760  0.30612724E+03  0.61453277E+00
  0.771  0.30632867E+03  0.60679848E+00
  0.781  0.30652728E+03  0.59932204E+00
  0.792  0.30672277E+03  0.59199562E+00
  0.802  0.30683455E+03  0.58595396E+00
  0.812  0.30692402E+03  0.58060659E+00
  0.823  0.30699938E+03  0.57569375E+00
  0.833  0.30706572E+03  0.57106307E+00
  0.844  0.30706218E+03  0.56772358E+00
  0.854  0.30704335E+03  0.56483503E+00
  0.865  0.30701409E+03  0.56225411E+00
  0.875  0.30697736E+03  0.55989772E+00
  0.885  0.30688032E+03  0.55896554E+00
  0.896  0.30677235E+03  0.55835392E+00
  0.906  0.30665533E+03  0.55800950E+00
  0.917  0.30653018E+03  0.55790766E+00
  0.927  0.30634825E+03  0.55955168E+00
  0.938  0.30615623E+03  0.56150059E+00
  0.948  0.30595397E+03  0.56375691E+00
  0.958  0.30574086E+03  0.56633518E+00
  0.969  0.30547787E+03  0.57099427E+00
  0.979  0.30520853E+03  0.57585592E+00
  0.990  0.30493100E+03  0.58095732E+00
  1.000  0.30464342E+03  0.58631031E+00
  1.010  0.30427299E+03  0.60149840E+00
  1.021  0.30392010E+03  0.60973933E+00
  1.031  0.30357542E+03  0.61771253E+00
  1.042  0.30323426E+03  0.62530482E+00
  1.052  0.30284076E+03  0.64121713E+00
  1.062  0.30240964E+03  0.65778437E+00
  1.073  0.30199139E+03  0.67584885E+00
  1.083  0.30157805E+03  0.68865003E+00
  1.094  0.30118064E+03  0.70388568E+00
  1.104  0.30079746E+03  0.71737936E+00
  1.115  0.30042757E+03  0.72992755E+00
  1.125  0.30006966E+03  0.74177642E+00
  1.135  0.29972546E+03  0.75528778E+00
  1.146  0.29939363E+03  0.76837919E+00
  1.156  0.29907328E+03  0.78116257E+00
  1.167  0.29876357E+03  0.79368505E+00
  1.177  0.29846635E+03  0.80668089E+00
  1.188  0.29818018E+03  0.81940094E+00
  1.198  0.29790427E+03  0.83188689E+00
  1.208  0.29763790E+03  0.84416825E+00
  1.219  0.29738474E+03  0.85683338E+00
  1.229  0.29714175E+03  0.86922672E+00
  1.240  0.29690825E+03  0.88137927E+00
  1.250  0.29668360E+03  0.89331585E+00
  1.260  0.29640205E+03  0.90902950E+00
  1.271  0.29620483E+03  0.92056350E+00
  1.281  0.29601617E+03  0.93183870E+00
  1.292  0.29583561E+03  0.94287474E+00
  1.302  0.29567221E+03  0.95319573E+00
  1.312  0.29551745E+03  0.96319152E+00
  1.323  0.29537107E+03  0.97287323E+00
  1.333  0.29523278E+03  0.98225210E+00
  1.344  0.29511503E+03  0.98998179E+00
  1.354  0.29500640E+03  0.99729030E+00
  1.365  0.29490674E+03  0.10000000E+01
  1.375  0.29481586E+03  0.10000000E+01
  1.385  0.29475537E+03  0.10000000E+01
  1.396  0.29471167E+03  0.10000000E+01
  1.406  0.29468417E+03  0.10000000E+01
  1.417  0.29467215E+03  0.10000000E+01
  1.427  0.29470718E+03  0.10000000E+01
  1.438  0.29477306E+03  0.10000000E+01
  1.448  0.29486719E+03  0.99744505E+00
  1.458  0.29498678E+03  0.98912383E+00
  1.469  0.29517338E+03  0.97489192E+00
  1.479  0.29540633E+03  0.95958686E+00
  1.490  0.29567959E+03  0.94331078E+00
  1.500  0.29598694E+03  0.92614360E+00
  1.510  0.29635718E+03  0.90499266E+00
  1.521  0.29678416E+03  0.88232625E+00
  1.531  0.29724895E+03  0.85859350E+00
  1.542  0.29774206E+03  0.83384427E+00
  1.552  0.29828444E+03  0.80704657E+00
  1.562  0.29885077E+03  0.77922286E+00
  1.573  0.29943042E+03  0.75041175E+00
  1.583  0.30001222E+03  0.72072945E+00
  1.594  0.30059872E+03  0.69090643E+00
  1.604  0.30117108E+03  0.66073673E+00
  1.615  0.30172218E+03  0.63056621E+00
  1.625  0.30223917E+03  0.60500272E+00
  1.635  0.30274734E+03  0.58172298E+00
  1.646  0.30324927E+03  0.55910709E+00
  1.656  0.30375027E+03  0.53934000E+00
  1.667  0.30425049E+03  0.52049701E+00
  1.677  0.30474614E+03  0.50412461E+00
  1.688  0.30525690E+03  0.48774412E+00
  1.698  0.30577546E+03  0.47169823E+00
  1.708  0.30629661E+03  0.45611816E+00
  1.719  0.30675994E+03  0.44433800E+00
  1.729  0.30722136E+03  0.43284193E+00
  1.740  0.30767772E+03  0.42169841E+00
  1.750  0.30812715E+03  0.41091212E+00
  1.760  0.30839763E+03  0.41008789E+00
  1.771  0.30865663E+03  0.40541685E+00
  1.781  0.30890530E+03  0.40111110E+00
  1.792  0.30914652E+03  0.39695664E+00
  1.802  0.30925225E+03  0.39690899E+00
