  0.010 -0.65366745E-08  0.00000000E+00  0.00000000E+00
  0.021 -0.15840029E-06  0.00000000E+00  0.00000000E+00
  0.031 -0.27995121E-06  0.00000000E+00  0.00000000E+00
  0.042 -0.40820432E-06  0.00000000E+00  0.00000000E+00
  0.052 -0.55973742E-06  0.00000000E+00  0.00000000E+00
  0.062 -0.74055363E-06  0.00000000E+00  0.00000000E+00
  0.073 -0.94907755E-06  0.00000000E+00  0.00000000E+00
  0.083 -0.11756542E-05  0.00000000E+00  0.00000000E+00
  0.094 -0.14398179E-05  0.00000000E+00  0.00000000E+00
  0.104 -0.17377666E-05  0.00000000E+00  0.00000000E+00
  0.115 -0.20654202E-05  0.00000000E+00  0.00000000E+00
  0.125 -0.24184274E-05  0.00000000E+00  0.00000000E+00
  0.135 -0.28077658E-05  0.00000000E+00  0.00000000E+00
  0.146 -0.32318628E-05  0.00000000E+00  0.00000000E+00
  0.156 -0.36893089E-05  0.00000000E+00  0.00000000E+00
  0.167 -0.41788373E-05  0.00000000E+00  0.00000000E+00
  0.177 -0.46951926E-05  0.00000000E+00  0.00000000E+00
  0.188 -0.52368510E-05  0.00000000E+00  0.00000000E+00
  0.198 -0.58024526E-05  0.00000000E+00  0.00000000E+00
  0.208 -0.63907785E-05  0.00000000E+00  0.00000000E+00
  0.219 -0.69965069E-05  0.00000000E+00  0.00000000E+00
  0.229 -0.76183320E-05  0.00000000E+00  0.00000000E+00
  0.240 -0.82550762E-05  0.00000000E+00  0.00000000E+00
  0.250 -0.89056697E-05  0.00000000E+00  0.00000000E+00
  0.260 -0.95654925E-05  0.00000000E+00  0.00000000E+00
  0.271 -0.10233638E-04  0.00000000E+00  0.00000000E+00
  0.281 -0.10909248E-04  0.00000000E+00  0.00000000E+00
  0.292 -0.11591501E-04  0.00000000E+00  0.00000000E+00
  0.302 -0.12278128E-04  0.00000000E+00  0.00000000E+00
  0.312 -0.12968422E-04  0.00000000E+00  0.00000000E+00
  0.323 -0.13661656E-04  0.00000000E+00  0.00000000E+00
  0.333 -0.14357079E-04  0.00000000E+00  0.00000000E+00
  0.344 -0.15054845E-04  0.00000000E+00  0.00000000E+00
  0.354 -0.15754102E-04  0.00000000E+00  0.00000000E+00
  0.365 -0.16453958E-04  0.00000000E+00  0.00000000E+00
  0.375 -0.17153474E-04  0.00000000E+00  0.00000000E+00
  0.385 -0.17919609E-04  0.00000000E+00  0.00000000E+00
  0.396 -0.18746459E-04  0.00000000E+00  0.00000000E+00
  0.406 -0.19627561E-04  0.00000000E+00  0.00000000E+00
  0.417 -0.20555972E-04  0.00000000E+00  0.00000000E+00
  0.427 -0.21656110E-04  0.00000000E+00  0.00000000E+00
  0.438 -0.22889478E-04  0.00000000E+00  0.00000000E+00
  0.448 -0.24216257E-04  0.00000000E+00  0.00000000E+00
  0.458 -0.25596054E-04  0.00000000E+00  0.00000000E+00
  0.469 -0.27106267E-04  0.17327588E-01  0.00000000E+00
  0.479 -0.15490371E-03  0.51982763E-01  0.00000000E+00
  0.490 -0.33767238E-03  0.10396553E+00  0.00000000E+00
  0.500 -0.54408229E-03  0.17327588E+00  0.00000000E+00
  0.510 -0.72424274E-03  0.24258623E+00  0.00000000E+00
  0.521 -0.81987794E-03  0.31189658E+00  0.00000000E+00
  0.531 -0.77165840E-03  0.38120693E+00  0.00000000E+00
  0.542 -0.50814297E-03  0.45051728E+00  0.00000000E+00
  0.552  0.43400162E-04  0.51982763E+00  0.00000000E+00
  0.562  0.99200161E-03  0.58913798E+00  0.00000000E+00
  0.573  0.24865885E-02  0.65844833E+00  0.00000000E+00
  0.583  0.47345293E-02  0.72775868E+00  0.00000000E+00
  0.594  0.79531663E-02  0.79706902E+00  0.00000000E+00
  0.604  0.12476453E-01  0.86637937E+00  0.00000000E+00
  0.615  0.18563761E-01  0.93568972E+00  0.00000000E+00
  0.625  0.25830254E-01  0.10050001E+01  0.00000000E+00
  0.635  0.34311791E-01  0.10743104E+01  0.00000000E+00
  0.646  0.44073795E-01  0.11436208E+01  0.00000000E+00
  0.656  0.55181061E-01  0.12129311E+01  0.00000000E+00
  0.667  0.67695541E-01  0.12822415E+01  0.00000000E+00
  0.677  0.81939835E-01  0.13515518E+01  0.00000000E+00
  0.688  0.98186470E-01  0.14208622E+01  0.00000000E+00
  0.698  0.11667253E+00  0.14901725E+01  0.00000000E+00
  0.708  0.13760476E+00  0.15594829E+01  0.00000000E+00
  0.719  0.16136083E+00  0.16114656E+01  0.00000000E+00
  0.729  0.18806021E+00  0.16461208E+01  0.00000000E+00
  0.740  0.21776021E+00  0.16634484E+01  0.00000000E+00
  0.750  0.25045246E+00  0.16634484E+01  0.00000000E+00
  0.760  0.28567295E+00  0.16634484E+01  0.00000000E+00
  0.771  0.32300315E+00  0.16634484E+01  0.00000000E+00
  0.781  0.36214140E+00  0.16634484E+01  0.00000000E+00
  0.792  0.40286476E+00  0.16634484E+01  0.00000000E+00
  0.802  0.44440399E+00  0.16634484E+01  0.00000000E+00
  0.812  0.48604697E+00  0.16634484E+01  0.00000000E+00
  0.823  0.52732915E+00  0.16634484E+01  0.00000000E+00
  0.833  0.56794956E+00  0.16634484E+01  0.00000000E+00
