  0.010  0.80820951E-07  0.00000000E+00  0.00000000E+00
  0.021  0.16820193E-05  0.00000000E+00  0.00000000E+00
  0.031  0.39570113E-05  0.00000000E+00  0.00000000E+00
  0.042  0.52967030E-05  0.00000000E+00  0.00000000E+00
  0.052  0.46293937E-05  0.00000000E+00  0.00000000E+00
  0.062  0.54895479E-06  0.00000000E+00  0.00000000E+00
  0.073 -0.79441700E-05  0.00000000E+00  0.00000000E+00
  0.083 -0.19833708E-04  0.00000000E+00  0.00000000E+00
  0.094 -0.35820789E-04  0.00000000E+00  0.00000000E+00
  0.104 -0.55136234E-04  0.00000000E+00  0.00000000E+00
  0.115 -0.76404538E-04  0.00000000E+00  0.00000000E+00
  0.125 -0.97474477E-04  0.00000000E+00  0.00000000E+00
  0.135 -0.12306036E-03  0.00000000E+00  0.00000000E+00
  0.146 -0.15347227E-03  0.00000000E+00  0.00000000E+00
  0.156 -0.18906205E-03  0.00000000E+00  0.00000000E+00
  0.167 -0.23019416E-03  0.00000000E+00  0.00000000E+00
  0.177 -0.27606851E-03  0.00000000E+00  0.00000000E+00
  0.188 -0.32686538E-03  0.00000000E+00  0.00000000E+00
  0.198 -0.38283493E-03  0.00000000E+00  0.00000000E+00
  0.208 -0.44420663E-03  0.00000000E+00  0.00000000E+00
  0.219 -0.50984858E-03  0.00000000E+00  0.00000000E+00
  0.229 -0.57999550E-03  0.00000000E+00  0.00000000E+00
  0.240 -0.65492920E-03  0.00000000E+00  0.00000000E+00
  0.250 -0.73496606E-03  0.00000000E+00  0.00000000E+00
  0.260 -0.82068287E-03  0.00000000E+00  0.00000000E+00
  0.271 -0.91154597E-03  0.00000000E+00  0.00000000E+00
  0.281 -0.10082296E-02  0.00000000E+00  0.00000000E+00
  0.292 -0.11114620E-02  0.00000000E+00  0.00000000E+00
  0.302 -0.12214867E-02  0.00000000E+00  0.00000000E+00
  0.312 -0.13392175E-02  0.00000000E+00  0.00000000E+00
  0.323 -0.14655297E-02  0.00000000E+00  0.00000000E+00
  0.333 -0.16012148E-02  0.00000000E+00  0.00000000E+00
  0.344 -0.17463624E-02  0.00000000E+00  0.00000000E+00
  0.354 -0.19016013E-02  0.00000000E+00  0.00000000E+00
  0.365 -0.20673765E-02  0.00000000E+00  0.00000000E+00
  0.375 -0.22439361E-02  0.00000000E+00  0.00000000E+00
  0.385 -0.24694572E-02  0.00000000E+00  0.00000000E+00
  0.396 -0.27404010E-02  0.00000000E+00  0.00000000E+00
  0.406 -0.30532945E-02  0.00000000E+00  0.00000000E+00
  0.417 -0.34044296E-02  0.00000000E+00  0.00000000E+00
  0.427 -0.38515075E-02  0.00000000E+00  0.00000000E+00
  0.438 -0.43711535E-02  0.00000000E+00  0.00000000E+00
  0.448 -0.49425719E-02  0.00000000E+00  0.00000000E+00
  0.458 -0.55458620E-02  0.00000000E+00  0.00000000E+00
  0.469 -0.62002184E-02  0.17327587E-01  0.00000000E+00
  0.479 -0.68978186E-02  0.51982762E-01  0.00000000E+00
  0.490 -0.76465804E-02  0.10396552E+00  0.00000000E+00
  0.500 -0.83647895E-02  0.17327587E+00  0.00000000E+00
  0.510 -0.89353926E-02  0.24258622E+00  0.00000000E+00
  0.521 -0.91941333E-02  0.31189657E+00  0.00000000E+00
  0.531 -0.89870568E-02  0.38120692E+00  0.00000000E+00
  0.542 -0.81433877E-02  0.45051727E+00  0.00000000E+00
  0.552 -0.64916548E-02  0.51982762E+00  0.00000000E+00
  0.562 -0.37993854E-02  0.58913797E+00  0.00000000E+00
  0.573  0.21767098E-03  0.65844832E+00  0.00000000E+00
  0.583  0.59052723E-02  0.72775867E+00  0.00000000E+00
  0.594  0.13568567E-01  0.79706902E+00  0.00000000E+00
  0.604  0.23093289E-01  0.86637937E+00  0.00000000E+00
  0.615  0.34366468E-01  0.93568972E+00  0.00000000E+00
  0.625  0.47397796E-01  0.10050001E+01  0.00000000E+00
  0.635  0.62288071E-01  0.10743104E+01  0.00000000E+00
  0.646  0.79121634E-01  0.11436208E+01  0.00000000E+00
  0.656  0.97974508E-01  0.12129311E+01  0.00000000E+00
  0.667  0.11891654E+00  0.12822415E+01  0.00000000E+00
  0.677  0.14244978E+00  0.13515518E+01  0.00000000E+00
  0.688  0.16892637E+00  0.14208622E+01  0.00000000E+00
  0.698  0.19864472E+00  0.14901725E+01  0.00000000E+00
  0.708  0.23185828E+00  0.15594829E+01  0.00000000E+00
  0.719  0.26907059E+00  0.16114656E+01  0.00000000E+00
  0.729  0.31045478E+00  0.16461208E+01  0.00000000E+00
  0.740  0.35611177E+00  0.16634484E+01  0.00000000E+00
  0.750  0.40606801E+00  0.16634484E+01  0.00000000E+00
  0.760  0.46478892E+00  0.16634484E+01  0.00000000E+00
  0.771  0.52682309E+00  0.16634484E+01  0.00000000E+00
  0.781  0.59169584E+00  0.16634484E+01  0.00000000E+00
  0.792  0.65908394E+00  0.16634484E+01  0.00000000E+00
  0.802  0.72770500E+00  0.16634484E+01  0.00000000E+00
  0.812  0.79648642E+00  0.16634484E+01  0.00000000E+00
  0.823  0.86473771E+00  0.16634484E+01  0.00000000E+00
  0.833  0.93201508E+00  0.16634484E+01  0.00000000E+00
  0.844  0.99756137E+00  0.16634484E+01  0.00000000E+00
  0.854  0.10607480E+01  0.16634484E+01  0.00000000E+00
  0.865  0.11212091E+01  0.16634484E+01  0.00000000E+00
  0.875  0.11787423E+01  0.16634484E+01  0.00000000E+00
  0.885  0.12331369E+01  0.16634484E+01  0.00000000E+00
  0.896  0.12841701E+01  0.16634484E+01  0.00000000E+00
  0.906  0.13317405E+01  0.16634484E+01  0.00000000E+00
  0.917  0.13758179E+01  0.16634484E+01  0.00000000E+00
  0.927  0.14164792E+01  0.16634484E+01  0.00000000E+00
  0.938  0.14537082E+01  0.16634484E+01  0.00000000E+00
  0.948  0.14875155E+01  0.16634484E+01  0.00000000E+00
  0.958  0.15179187E+01  0.16634484E+01  0.00000000E+00
  0.969  0.15452574E+01  0.16634484E+01  0.00000000E+00
  0.979  0.15696341E+01  0.16634484E+01  0.00000000E+00
  0.990  0.15910930E+01  0.16634484E+01  0.00000000E+00
  1.000  0.16096065E+01  0.16634484E+01  0.00000000E+00
  1.010  0.16285989E+01  0.16634484E+01  0.00000000E+00
  1.021  0.16448938E+01  0.16634484E+01  0.00000000E+00
  1.031  0.16583035E+01  0.16634484E+01  0.00000000E+00
  1.042  0.16686445E+01  0.16634484E+01  0.00000000E+00
  1.052  0.16771007E+01  0.16634484E+01  0.00000000E+00
  1.062  0.16839546E+01  0.16634484E+01  0.00000000E+00
  1.073  0.16892976E+01  0.16634484E+01  0.00000000E+00
  1.083  0.16931872E+01  0.16634484E+01  0.00000000E+00
  1.094  0.16963420E+01  0.16634484E+01  0.00000000E+00
  1.104  0.16989301E+01  0.16634484E+01  0.00000000E+00
