  0.010  0.90516671E-02 -0.19734007E-07 -0.21697885E-06  0.90519039E-02
  0.021  0.15225620E-01 -0.15639383E-06 -0.15744752E-03  0.15383224E-01
  0.031  0.18651217E-01 -0.24609006E-06 -0.32910515E-03  0.18980569E-01
  0.042  0.19451298E-01 -0.33365569E-06 -0.51988916E-03  0.19971521E-01
  0.052  0.18806345E-01 -0.43803031E-06 -0.73467227E-03  0.19541455E-01
  0.062  0.16779374E-01 -0.56998365E-06 -0.97859775E-03  0.17758542E-01
  0.073  0.13429865E-01 -0.73245874E-06 -0.12574430E-02  0.14688040E-01
  0.083  0.88138663E-02 -0.91966336E-06 -0.15775843E-02  0.10392370E-01
  0.094  0.38607596E-02 -0.11472959E-05 -0.19371099E-02  0.57990169E-02
  0.104 -0.14179912E-02 -0.14131119E-05 -0.23400998E-02  0.92352169E-03
  0.115 -0.70117251E-02 -0.17142506E-05 -0.27909844E-02 -0.42190264E-02
  0.125 -0.12910551E-01 -0.20472548E-05 -0.32944193E-02 -0.96140844E-02
  0.135 -0.18822977E-01 -0.24231680E-05 -0.38401829E-02 -0.14980371E-01
  0.146 -0.24752153E-01 -0.28413896E-05 -0.44303902E-02 -0.20318921E-01
  0.156 -0.30701151E-01 -0.33013321E-05 -0.50674123E-02 -0.25630437E-01
  0.167 -0.36672973E-01 -0.38024195E-05 -0.57536610E-02 -0.30915510E-01
  0.177 -0.42576123E-01 -0.43401252E-05 -0.64727093E-02 -0.36099074E-01
  0.188 -0.48416738E-01 -0.49133902E-05 -0.72261373E-02 -0.41185687E-01
  0.198 -0.54200700E-01 -0.55212048E-05 -0.80158948E-02 -0.46179284E-01
  0.208 -0.59933655E-01 -0.61626043E-05 -0.88439778E-02 -0.51083515E-01
  0.219 -0.65554943E-01 -0.68325556E-05 -0.96952947E-02 -0.55852816E-01
  0.229 -0.71072014E-01 -0.75298395E-05 -0.10574277E-01 -0.60490207E-01
  0.240 -0.76492133E-01 -0.82532769E-05 -0.11485923E-01 -0.64997956E-01
  0.250 -0.81822397E-01 -0.90017231E-05 -0.12435381E-01 -0.69378014E-01
  0.260 -0.86960370E-01 -0.98668503E-05 -0.13418168E-01 -0.73532335E-01
  0.271 -0.92018928E-01 -0.10752433E-04 -0.14448804E-01 -0.77559371E-01
  0.281 -0.97005127E-01 -0.11657255E-04 -0.15539726E-01 -0.81453744E-01
  0.292 -0.10192621E+00 -0.12580073E-04 -0.16703909E-01 -0.85209725E-01
  0.302 -0.10680242E+00 -0.13517904E-04 -0.17958942E-01 -0.88829962E-01
  0.312 -0.11164135E+00 -0.14469455E-04 -0.19325840E-01 -0.92301038E-01
  0.323 -0.11645117E+00 -0.15433340E-04 -0.20827056E-01 -0.95608679E-01
  0.333 -0.12124067E+00 -0.16408077E-04 -0.22486253E-01 -0.98738004E-01
  0.344 -0.12600872E+00 -0.17393040E-04 -0.24328265E-01 -0.10166307E+00
  0.354 -0.13076601E+00 -0.18386454E-04 -0.26382928E-01 -0.10436470E+00
  0.365 -0.13552399E+00 -0.19386423E-04 -0.28681142E-01 -0.10682346E+00
  0.375 -0.14029493E+00 -0.20390927E-04 -0.31254902E-01 -0.10901963E+00
  0.385 -0.14468776E+00 -0.21660719E-04 -0.34103357E-01 -0.11056274E+00
  0.396 -0.14873226E+00 -0.23182565E-04 -0.37257875E-01 -0.11145120E+00
  0.406 -0.15245802E+00 -0.24940025E-04 -0.40748657E-01 -0.11168442E+00
  0.417 -0.15589446E+00 -0.26913645E-04 -0.44605452E-01 -0.11126210E+00
  0.427 -0.15811720E+00 -0.29603072E-04 -0.48755451E-01 -0.10933215E+00
  0.438 -0.15919183E+00 -0.32882127E-04 -0.53218373E-01 -0.10594057E+00
  0.448 -0.15918146E+00 -0.36616745E-04 -0.58008168E-01 -0.10113667E+00
  0.458 -0.15814672E+00 -0.40666953E-04 -0.63134802E-01 -0.94971255E-01
  0.469 -0.15445409E+00 -0.45373225E-04 -0.68410632E-01 -0.85998081E-01
  0.479 -0.14823230E+00 -0.23759664E-03 -0.73821085E-01 -0.74173621E-01
  0.490 -0.13959937E+00 -0.52803009E-03 -0.79332550E-01 -0.59738787E-01
  0.500 -0.12866525E+00 -0.87417404E-03 -0.84912633E-01 -0.42878446E-01
  0.510 -0.11418867E+00 -0.12313576E-02 -0.90224540E-01 -0.22732774E-01
  0.521 -0.96012650E-01 -0.14163523E-02 -0.95271733E-01  0.67543505E-03
  0.531 -0.74273651E-01 -0.13130681E-02 -0.99959776E-01  0.26999194E-01
  0.542 -0.49090935E-01 -0.78942442E-03 -0.10414253E+00  0.55841023E-01
  0.552 -0.19849198E-01  0.29446368E-03 -0.10755772E+00  0.87414055E-01
  0.562  0.13345281E-01  0.21319208E-02 -0.10994788E+00  0.12116124E+00
  0.573  0.50421146E-01  0.49727260E-02 -0.11087935E+00  0.15632777E+00
  0.583  0.91359995E-01  0.91406374E-02 -0.10958897E+00  0.19180833E+00
  0.594  0.13585451E+00  0.14962587E-01 -0.10499009E+00  0.22588201E+00
  0.604  0.18396621E+00  0.22284579E-01 -0.96988124E-01  0.25866976E+00
  0.615  0.23574517E+00  0.31093146E-01 -0.85767606E-01  0.29041963E+00
  0.625  0.29123480E+00  0.41422792E-01 -0.71466088E-01  0.32127810E+00
  0.635  0.35167194E+00  0.53370413E-01 -0.54154143E-01  0.35245567E+00
  0.646  0.41704554E+00  0.67027425E-01 -0.33803505E-01  0.38382162E+00
  0.656  0.48734920E+00  0.82478583E-01 -0.10412800E-01  0.41528342E+00
  0.667  0.56257964E+00  0.99802343E-01  0.15998376E-01  0.44677892E+00
  0.677  0.64803367E+00  0.11940849E+00  0.46285674E-01  0.48233951E+00
  0.688  0.74355415E+00  0.14162057E+00  0.81110339E-01  0.52082324E+00
  0.698  0.84902787E+00  0.16672353E+00  0.12095330E+00  0.56135103E+00
  0.708  0.96437508E+00  0.19496717E+00  0.16614713E+00  0.60326078E+00
  0.719  0.10918331E+01  0.22680099E+00  0.21768268E+00  0.64734944E+00
  0.729  0.12313094E+01  0.26235450E+00  0.27596353E+00  0.69299137E+00
  0.740  0.13827333E+01  0.30168176E+00  0.34129358E+00  0.73975792E+00
  0.750  0.15460473E+01  0.34475573E+00  0.41390129E+00  0.78739024E+00
  0.760  0.17143313E+01  0.41124607E+00  0.49036856E+00  0.81271669E+00
  0.771  0.18875871E+01  0.47985973E+00  0.56980512E+00  0.83792226E+00
  0.781  0.20657926E+01  0.55048245E+00  0.65179995E+00  0.86351021E+00
  0.792  0.22489280E+01  0.62308655E+00  0.73640124E+00  0.88944017E+00
  0.802  0.24265187E+01  0.69650441E+00  0.82294272E+00  0.90707157E+00
  0.812  0.25988740E+01  0.76977218E+00  0.90979033E+00  0.91931146E+00
  0.823  0.27661959E+01  0.84227318E+00  0.99591175E+00  0.92801101E+00
  0.833  0.29286177E+01  0.91361360E+00  0.10806438E+01  0.93436031E+00
  0.844  0.30808238E+01  0.98303289E+00  0.11635714E+01  0.93421949E+00
  0.854  0.32230610E+01  0.10499105E+01  0.12434877E+01  0.92966273E+00
  0.865  0.33554992E+01  0.11138861E+01  0.13196259E+01  0.92198716E+00
  0.875  0.34782595E+01  0.11747607E+01  0.13914875E+01  0.91201131E+00
  0.885  0.35894771E+01  0.12323191E+01  0.14591756E+01  0.89798246E+00
  0.896  0.36893080E+01  0.12863332E+01  0.15220422E+01  0.88093255E+00
  0.906  0.37778689E+01  0.13366968E+01  0.15796680E+01  0.86150412E+00
  0.917  0.38552520E+01  0.13833751E+01  0.16317793E+01  0.84009760E+00
  0.927  0.39215904E+01  0.14264486E+01  0.16787968E+01  0.81634504E+00
  0.938  0.39769718E+01  0.14658915E+01  0.17204730E+01  0.79060725E+00
  0.948  0.40214693E+01  0.15017045E+01  0.17566588E+01  0.76310610E+00
  0.958  0.40551471E+01  0.15338910E+01  0.17872805E+01  0.73397559E+00
  0.969  0.40807772E+01  0.15628216E+01  0.18131033E+01  0.70485230E+00
  0.979  0.40983503E+01  0.15885868E+01  0.18343253E+01  0.67543818E+00
  0.990  0.41078678E+01  0.16112134E+01  0.18511178E+01  0.64553655E+00
  1.000  0.41093369E+01  0.16306493E+01  0.18636567E+01  0.61503092E+00
  1.010  0.41073818E+01  0.16553869E+01  0.18719483E+01  0.58004667E+00
  1.021  0.41017637E+01  0.16760550E+01  0.18768337E+01  0.54887500E+00
  1.031  0.40923094E+01  0.16927759E+01  0.18789638E+01  0.52056972E+00
  1.042  0.40788839E+01  0.17054645E+01  0.18789381E+01  0.49448120E+00
  1.052  0.40647051E+01  0.17160339E+01  0.18775483E+01  0.47112292E+00
  1.062  0.40496554E+01  0.17245833E+01  0.18753020E+01  0.44977011E+00
  1.073  0.40336494E+01  0.17305217E+01  0.18732950E+01  0.42983273E+00
  1.083  0.40166297E+01  0.17344155E+01  0.18714203E+01  0.41079394E+00
  1.094  0.39998631E+01  0.17375268E+01  0.18696517E+01  0.39268464E+00
