  0.010  0.88037325E-02  0.80820951E-07 -0.66475370E-05  0.88102992E-02
  0.021  0.14742627E-01  0.16820193E-05 -0.16808578E-03  0.14909030E-01
  0.031  0.17945687E-01  0.39570113E-05 -0.34220265E-03  0.18283932E-01
  0.042  0.18535220E-01  0.52967030E-05 -0.53579327E-03  0.19065717E-01
  0.052  0.17691054E-01  0.46293937E-05 -0.75347515E-03  0.18439900E-01
  0.062  0.15475516E-01  0.54895479E-06 -0.10002886E-02  0.16475256E-01
  0.073  0.11947383E-01 -0.79441700E-05 -0.12818615E-02  0.13237188E-01
  0.083  0.71620831E-02 -0.19833708E-04 -0.16044671E-02  0.87863839E-02
  0.094  0.20483045E-02 -0.35820789E-04 -0.19662227E-02  0.40503479E-02
  0.104 -0.33831036E-02 -0.55136234E-04 -0.23711087E-02 -0.95685859E-03
  0.115 -0.91220004E-02 -0.76404538E-04 -0.28236321E-02 -0.62219637E-02
  0.125 -0.15158895E-01 -0.97474477E-04 -0.33285924E-02 -0.11732828E-01
  0.135 -0.21202911E-01 -0.12306036E-03 -0.38759475E-02 -0.17203903E-01
  0.146 -0.27257766E-01 -0.15347227E-03 -0.44672640E-02 -0.22637030E-01
  0.156 -0.33327082E-01 -0.18906205E-03 -0.51048800E-02 -0.28033140E-01
  0.167 -0.39414390E-01 -0.23019416E-03 -0.57911766E-02 -0.33393019E-01
  0.177 -0.45428666E-01 -0.27606851E-03 -0.65097575E-02 -0.38642840E-01
  0.188 -0.51376497E-01 -0.32686538E-03 -0.72621788E-02 -0.43787452E-01
  0.198 -0.57264199E-01 -0.38283493E-03 -0.80503843E-02 -0.48830980E-01
  0.208 -0.63097837E-01 -0.44420663E-03 -0.88763591E-02 -0.53777272E-01
  0.219 -0.68817103E-01 -0.50984858E-03 -0.97251048E-02 -0.58582150E-01
  0.229 -0.74429788E-01 -0.57999550E-03 -0.10601022E-01 -0.63248770E-01
  0.240 -0.79943489E-01 -0.65492920E-03 -0.11509102E-01 -0.67779458E-01
